"Sample Name"	"Protocol REF"	"Protocol REF"	"Protocol REF"	"Labeled Sample Name"	"Label"	"Term Source REF"	"Term Accession Number"	"Assay Name"	"Protocol REF"	"Parameter Value[cellular component]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[emission wavelength]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Parameter Value[microscopy instrument]"	"Term Source REF"	"Term Accession Number"	"Parameter Value[optical path]"	"Parameter Value[detector voltage]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Image File"	"Raw Data File"	"Protocol REF"	"Parameter Value[software]"	"Term Source REF"	"Term Accession Number"	"Data Transformation Name"	"Derived Data File"	"Factor Value[compound]"	"Term Source REF"	"Term Accession Number"	"Factor Value[dose]"	"Unit"	"Term Source REF"	"Term Accession Number"	"Factor Value[timepoint]"	"Unit"	"Term Source REF"	"Term Accession Number"
"<SKBR3>-<GF4>-plate4-C08"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C08"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C08"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C08-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3834"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C08"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C08"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C08"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C08-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3836"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C08"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C08"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C08"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C08-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3837"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C08"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C08"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C08"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C08-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3839"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C08"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C08"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C08"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C08-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3840"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3842"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3843"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3845"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3846"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3848"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3849"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3851"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C09"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C09"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C09"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C09-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3852"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3854"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3855"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3857"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3858"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3860"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3861"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3863"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C10"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C10"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C10"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C10-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3864"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3866"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3867"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3869"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3870"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3872"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3873"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3875"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C11"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C11"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C11"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C11-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3876"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3878"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-647nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3879"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-488nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3881"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-647nm-site2.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3882"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-488nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3884"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-647nm-site3.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3885"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-488nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3887"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-C12"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-C12"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-C12"	"data collection"	"phosphorylated P38"	"PRO"	""	"647"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-C12-647nm-site4.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3888"	""	"IGF1 - Insulin-like Growth Factor 1"	""	""	"100"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
"<SKBR3>-<GF4>-plate4-D01"	"sample fixing"	"staining"	"labeling"	"<SKBR3>-<GF4>-plate4-D01"	"r-a-pJNK;m-a-pP38 -- d-a-r 647; d-a-m 488"	""	""	"<SKBR3>-<GF4>-plate4-D01"	"data collection"	"phosphorylated JNK"	"PRO"	""	"488"	"nanometer"	"UO"	"UO:0000018"	" Applied Precision/GE ImagewoRx"	""	""	""	""	""	""	""	"<SKBR3>-<GF4>-plate4-D01-488nm-site1.TIFF"	""	"image analysis"	"ImageRail"	""	""	"IA3890"	""	"BTC - Betacellulin"	""	""	"1"	"nanogram per milliliter"	"UO"	"UO:0000275"	""	"minute"	"UO"	"UO:0000031"
